"wordID","word","frequency","language"
118,"n",75,"CAT"
119,"hores",73,"CAT"
120,"temps",73,"CAT"
121,"moment",72,"CAT"
122,"sí",72,"CAT"
123,"ciutat",71,"CAT"
124,"col",71,"CAT"
125,"aquí",70,"CAT"
126,"vol",70,"CAT"
127,"passat",69,"CAT"
128,"primer",69,"CAT"
129,"uns",69,"CAT"
130,"poder",67,"CAT"
131,"tant",67,"CAT"
132,"5",66,"CAT"
133,"dies",66,"CAT"
134,"diu",66,"CAT"
135,"canvi",65,"CAT"
136,"haver",64,"CAT"
137,"nova",64,"CAT"
138,"2",63,"CAT"
139,"arribar",63,"CAT"
140,"president",63,"CAT"
141,"ucraïna",63,"CAT"
142,"dues",62,"CAT"
143,"vida",62,"CAT"
144,"3",61,"CAT"
145,"banda",61,"CAT"
146,"espanyol",61,"CAT"
147,"guerra",61,"CAT"
148,"món",61,"CAT"
149,"tenen",61,"CAT"
150,"general",60,"CAT"
151,"primera",60,"CAT"
152,"quatre",60,"CAT"
153,"em",59,"CAT"
154,"mesos",59,"CAT"
155,"mes",58,"CAT"
156,"seves",58,"CAT"
157,"totes",57,"CAT"
158,"diferents",56,"CAT"
159,"centre",55,"CAT"
160,"cinc",55,"CAT"
161,"gent",55,"CAT"
162,"hem",54,"CAT"
163,"qual",54,"CAT"
164,"tota",54,"CAT"
165,"actualment",53,"CAT"
166,"dit",53,"CAT"
167,"exemple",53,"CAT"
168,"cosa",52,"CAT"
169,"anar",51,"CAT"
170,"partit",51,"CAT"
171,"poden",51,"CAT"
172,"sant",51,"CAT"
173,"algunes",50,"CAT"
174,"casa",50,"CAT"
175,"català",50,"CAT"
176,"cop",50,"CAT"
177,"davant",50,"CAT"
178,"llei",50,"CAT"
179,"molts",50,"CAT"
180,"30",48,"CAT"
181,"donar",48,"CAT"
182,"espanya",48,"CAT"
183,"explica",48,"CAT"
184,"països",48,"CAT"
185,"política",48,"CAT"
186,"6",47,"CAT"
187,"acord",47,"CAT"
188,"bona",47,"CAT"
189,"divendres",47,"CAT"
190,"m",47,"CAT"
191,"millor",47,"CAT"
192,"situació",47,"CAT"
193,"alhora",46,"CAT"
194,"doncs",46,"CAT"
195,"mentre",46,"CAT"
196,"sempre",46,"CAT"
197,"tan",46,"CAT"
198,"aragonès",45,"CAT"
199,"catalana",45,"CAT"
200,"lloc",45,"CAT"
201,"mai",45,"CAT"
202,"través",45,"CAT"
203,"10",44,"CAT"
204,"consell",44,"CAT"
205,"haurà",44,"CAT"
206,"llarg",44,"CAT"
207,"poc",44,"CAT"
208,"públic",44,"CAT"
209,"4",43,"CAT"
210,"7",43,"CAT"
211,"ajuntament",43,"CAT"
212,"andorra",43,"CAT"
213,"dona",43,"CAT"
214,"estiu",43,"CAT"
215,"menys",43,"CAT"
216,"pels",43,"CAT"
217,"altre",42,"CAT"
218,"començar",42,"CAT"
219,"coses",42,"CAT"
220,"dades",42,"CAT"
221,"dimarts",42,"CAT"
222,"hagi",42,"CAT"
223,"sector",42,"CAT"
224,"segona",42,"CAT"
225,"vegada",42,"CAT"
226,"20",41,"CAT"
227,"compte",41,"CAT"
228,"dins",41,"CAT"
229,"junts",41,"CAT"
230,"pas",41,"CAT"
231,"quals",41,"CAT"
232,"grans",40,"CAT"
233,"madrid",40,"CAT"
234,"matí",40,"CAT"
235,"mesures",40,"CAT"
236,"podria",40,"CAT"
237,"projecte",40,"CAT"
238,"recordar",40,"CAT"
239,"sinó",40,"CAT"
240,"tipus",40,"CAT"
241,"unes",40,"CAT"
242,"empreses",39,"CAT"
243,"havien",39,"CAT"
244,"hora",39,"CAT"
245,"majoria",39,"CAT"
246,"moltes",39,"CAT"
247,"pandèmia",39,"CAT"
248,"posar",39,"CAT"
249,"pp",39,"CAT"
250,"punts",39,"CAT"
251,"respecte",39,"CAT"
252,"socials",39,"CAT"
253,"sota",39,"CAT"
254,"suport",39,"CAT"
255,"2022",38,"CAT"
256,"equip",38,"CAT"
257,"feina",38,"CAT"
258,"mateixa",38,"CAT"
259,"salut",38,"CAT"
260,"servei",38,"CAT"
261,"total",38,"CAT"
262,"veu",38,"CAT"
263,"8",37,"CAT"
264,"altra",37,"CAT"
265,"dimecres",37,"CAT"
266,"mort",37,"CAT"
267,"partits",37,"CAT"
268,"passar",37,"CAT"
269,"procés",37,"CAT"
270,"punt",37,"CAT"
271,"rússia",37,"CAT"
272,"sis",37,"CAT"
273,"2021",36,"CAT"
274,"aleshores",36,"CAT"
275,"aquell",36,"CAT"
276,"arran",36,"CAT"
277,"casos",36,"CAT"
278,"clar",36,"CAT"
279,"hauria",36,"CAT"
280,"seguretat",36,"CAT"
281,"social",36,"CAT"
282,"treballar",36,"CAT"
283,"dilluns",35,"CAT"
284,"espai",35,"CAT"
285,"los",35,"CAT"
286,"podem",35,"CAT"
287,"resta",35,"CAT"
288,"2019",34,"CAT"
289,"50",34,"CAT"
290,"acabar",34,"CAT"
291,"barça",34,"CAT"
292,"europea",34,"CAT"
293,"noves",34,"CAT"
294,"preu",34,"CAT"
295,"setembre",34,"CAT"
296,"sigui",34,"CAT"
297,"tarda",34,"CAT"
298,"estar",33,"CAT"
299,"europa",33,"CAT"
300,"evitar",33,"CAT"
301,"farà",33,"CAT"
302,"fora",33,"CAT"
303,"grup",33,"CAT"
304,"mesura",33,"CAT"
305,"parlament",33,"CAT"
306,"pla",33,"CAT"
307,"sobretot",33,"CAT"
308,"treballadors",33,"CAT"
309,"zona",33,"CAT"
310,"aconseguir",32,"CAT"
311,"activitat",32,"CAT"
312,"activitats",32,"CAT"
313,"ciutadans",32,"CAT"
314,"covid",32,"CAT"
315,"dijous",32,"CAT"
316,"ell",32,"CAT"
317,"executiu",32,"CAT"
318,"forma",32,"CAT"
319,"instal",32,"CAT"
320,"nostra",32,"CAT"
321,"població",32,"CAT"
322,"actual",31,"CAT"
323,"carrer",31,"CAT"
324,"decisió",31,"CAT"
325,"defensa",31,"CAT"
326,"dissabte",31,"CAT"
327,"dones",31,"CAT"
328,"explicat",31,"CAT"
329,"generalitat",31,"CAT"
330,"hagut",31,"CAT"
331,"passa",31,"CAT"
332,"qualsevol",31,"CAT"
333,"vaig",31,"CAT"
334,"vegades",31,"CAT"
335,"19",30,"CAT"
336,"ahir",30,"CAT"
337,"aigua",30,"CAT"
338,"balears",30,"CAT"
339,"causa",30,"CAT"
340,"empresa",30,"CAT"
341,"finals",30,"CAT"
342,"important",30,"CAT"
343,"informació",30,"CAT"
344,"nord",30,"CAT"
345,"objectiu",30,"CAT"
346,"plaça",30,"CAT"
347,"rus",30,"CAT"
348,"sistema",30,"CAT"
349,"territori",30,"CAT"
350,"tribunal",30,"CAT"
351,"trobar",30,"CAT"
352,"ells",29,"CAT"
353,"entrar",29,"CAT"
354,"escola",29,"CAT"
355,"estava",29,"CAT"
356,"famílies",29,"CAT"
357,"fent",29,"CAT"
358,"fets",29,"CAT"
359,"gràcies",29,"CAT"
360,"història",29,"CAT"
361,"illes",29,"CAT"
362,"marxa",29,"CAT"
363,"nit",29,"CAT"
364,"sud",29,"CAT"
365,"xarxes",29,"CAT"
366,"25",28,"CAT"
367,"cultura",28,"CAT"
368,"deu",28,"CAT"
369,"diumenge",28,"CAT"
370,"entrada",28,"CAT"
371,"erc",28,"CAT"
372,"llengua",28,"CAT"
373,"mercat",28,"CAT"
374,"nacional",28,"CAT"
375,"persona",28,"CAT"
376,"plataforma",28,"CAT"
377,"podran",28,"CAT"
378,"possible",28,"CAT"
379,"principals",28,"CAT"
380,"programa",28,"CAT"
381,"9",27,"CAT"
382,"assegurat",27,"CAT"
383,"augment",27,"CAT"
384,"capital",27,"CAT"
385,"cara",27,"CAT"
386,"càrrec",27,"CAT"
387,"conflicte",27,"CAT"
388,"fan",27,"CAT"
389,"formació",27,"CAT"
390,"futur",27,"CAT"
391,"gairebé",27,"CAT"
392,"he",27,"CAT"
393,"maig",27,"CAT"
394,"model",27,"CAT"
395,"palma",27,"CAT"
396,"relació",27,"CAT"
397,"societat",27,"CAT"
398,"acte",26,"CAT"
399,"club",26,"CAT"
400,"deixar",26,"CAT"
401,"desembre",26,"CAT"
402,"família",26,"CAT"
403,"gener",26,"CAT"
404,"girona",26,"CAT"
405,"guanyar",26,"CAT"
406,"mallorca",26,"CAT"
407,"mantenir",26,"CAT"
408,"permet",26,"CAT"
409,"pogut",26,"CAT"
410,"porta",26,"CAT"
411,"principal",26,"CAT"
412,"problema",26,"CAT"
413,"sánchez",26,"CAT"
414,"sembla",26,"CAT"
415,"servir",26,"CAT"
416,"sol",26,"CAT"
417,"tal",26,"CAT"
418,"tenia",26,"CAT"
419,"terra",26,"CAT"
420,"treball",26,"CAT"
421,"unió",26,"CAT"
422,"0",25,"CAT"
423,"15",25,"CAT"
424,"2023",25,"CAT"
425,"anterior",25,"CAT"
426,"canvis",25,"CAT"
427,"capacitat",25,"CAT"
428,"curs",25,"CAT"
429,"diferència",25,"CAT"
430,"diversos",25,"CAT"
431,"habitual",25,"CAT"
432,"investigació",25,"CAT"
433,"joan",25,"CAT"
434,"juliol",25,"CAT"
435,"meva",25,"CAT"
436,"puguin",25,"CAT"
437,"setmanes",25,"CAT"
438,"suposa",25,"CAT"
439,"t",25,"CAT"
440,"tingut",25,"CAT"
441,"tothom",25,"CAT"
442,"trobada",25,"CAT"
443,"ús",25,"CAT"
444,"usuaris",25,"CAT"
445,"acció",24,"CAT"
446,"ajudar",24,"CAT"
447,"assegura",24,"CAT"
448,"ben",24,"CAT"
449,"borràs",24,"CAT"
450,"comença",24,"CAT"
451,"costa",24,"CAT"
452,"donat",24,"CAT"
453,"economia",24,"CAT"
454,"estats",24,"CAT"
455,"estem",24,"CAT"
456,"feia",24,"CAT"
457,"fons",24,"CAT"
458,"jo",24,"CAT"
459,"jordi",24,"CAT"
460,"juny",24,"CAT"
461,"llibre",24,"CAT"
462,"major",24,"CAT"
463,"març",24,"CAT"
464,"molta",24,"CAT"
465,"mossos",24,"CAT"
466,"ningú",24,"CAT"
467,"proposta",24,"CAT"
468,"res",24,"CAT"
469,"sentit",24,"CAT"
470,"taula",24,"CAT"
471,"tenim",24,"CAT"
472,"terme",24,"CAT"
473,"últims",24,"CAT"
474,"zones",24,"CAT"
475,"alemanya",23,"CAT"
476,"context",23,"CAT"
477,"costat",23,"CAT"
478,"decidir",23,"CAT"
479,"edició",23,"CAT"
480,"espais",23,"CAT"
481,"espera",23,"CAT"
482,"et",23,"CAT"
483,"gas",23,"CAT"
484,"gestió",23,"CAT"
485,"grups",23,"CAT"
486,"idea",23,"CAT"
487,"jornada",23,"CAT"
488,"joves",23,"CAT"
489,"lo",23,"CAT"
490,"ls",23,"CAT"
491,"mar",23,"CAT"
492,"mig",23,"CAT"
493,"nivell",23,"CAT"
494,"nostre",23,"CAT"
495,"paper",23,"CAT"
496,"pirineu",23,"CAT"
497,"poble",23,"CAT"
498,"policia",23,"CAT"
499,"presència",23,"CAT"
500,"rebut",23,"CAT"
501,"temperatura",23,"CAT"
502,"temporada",23,"CAT"
503,"vam",23,"CAT"
504,"via",23,"CAT"
505,"viure",23,"CAT"
506,"18",22,"CAT"
507,"2020",22,"CAT"
508,"40",22,"CAT"
509,"afegeix",22,"CAT"
510,"afegit",22,"CAT"
511,"agents",22,"CAT"
512,"algun",22,"CAT"
513,"bon",22,"CAT"
514,"catalans",22,"CAT"
515,"central",22,"CAT"
516,"comissió",22,"CAT"
517,"comunitat",22,"CAT"
518,"creixement",22,"CAT"
519,"crisi",22,"CAT"
520,"deixat",22,"CAT"
521,"delicte",22,"CAT"
522,"diners",22,"CAT"
523,"dret",22,"CAT"
524,"espanyola",22,"CAT"
525,"explicar",22,"CAT"
526,"força",22,"CAT"
527,"habitatge",22,"CAT"
528,"mi",22,"CAT"
529,"ministeri",22,"CAT"
530,"ministre",22,"CAT"
531,"mitjana",22,"CAT"
532,"mundial",22,"CAT"
533,"nous",22,"CAT"
534,"parlar",22,"CAT"
535,"presentar",22,"CAT"
536,"preus",22,"CAT"
537,"preveu",22,"CAT"
538,"prova",22,"CAT"
539,"pública",22,"CAT"
540,"sent",22,"CAT"
541,"vehicles",22,"CAT"
542,"vist",22,"CAT"
543,"voltant",22,"CAT"
544,"13",21,"CAT"
545,"allà",21,"CAT"
546,"alt",21,"CAT"
547,"alta",21,"CAT"
548,"aquella",21,"CAT"
549,"associació",21,"CAT"
550,"camí",21,"CAT"
551,"condicions",21,"CAT"
552,"considera",21,"CAT"
553,"cost",21,"CAT"
554,"diverses",21,"CAT"
555,"educació",21,"CAT"
556,"ella",21,"CAT"
557,"enguany",21,"CAT"
558,"entendre",21,"CAT"
559,"fonts",21,"CAT"
560,"graus",21,"CAT"
561,"home",21,"CAT"
562,"inici",21,"CAT"
563,"internacional",21,"CAT"
564,"judicial",21,"CAT"
565,"música",21,"CAT"
566,"obra",21,"CAT"
567,"octubre",21,"CAT"
568,"portaveu",21,"CAT"
569,"segon",21,"CAT"
570,"sentència",21,"CAT"
571,"seran",21,"CAT"
572,"seria",21,"CAT"
573,"set",21,"CAT"
574,"tindrà",21,"CAT"
575,"tornar",21,"CAT"
576,"últim",21,"CAT"
577,"volen",21,"CAT"
578,"xifra",21,"CAT"
579,"17",20,"CAT"
580,"24",20,"CAT"
581,"ajuda",20,"CAT"
582,"almenys",20,"CAT"
583,"aquells",20,"CAT"
584,"caldrà",20,"CAT"
585,"centres",20,"CAT"
586,"difícil",20,"CAT"
587,"enllà",20,"CAT"
588,"entitat",20,"CAT"
589,"especial",20,"CAT"
590,"igualada",20,"CAT"
591,"increment",20,"CAT"
592,"informe",20,"CAT"
593,"interior",20,"CAT"
594,"jove",20,"CAT"
595,"judici",20,"CAT"
596,"línia",20,"CAT"
597,"local",20,"CAT"
598,"mica",20,"CAT"
599,"mínim",20,"CAT"
600,"nom",20,"CAT"
601,"participació",20,"CAT"
602,"places",20,"CAT"
603,"podia",20,"CAT"
604,"polítics",20,"CAT"
605,"posició",20,"CAT"
606,"principi",20,"CAT"
607,"productes",20,"CAT"
608,"projectes",20,"CAT"
609,"qualitat",20,"CAT"
610,"resposta",20,"CAT"
611,"resultat",20,"CAT"
612,"reunió",20,"CAT"
613,"serveis",20,"CAT"
614,"sigut",20,"CAT"
615,"teatre",20,"CAT"
616,"última",20,"CAT"
617,"únic",20,"CAT"
618,"universitat",20,"CAT"
619,"12",19,"CAT"
620,"31",19,"CAT"
621,"abril",19,"CAT"
622,"acaba",19,"CAT"
623,"agost",19,"CAT"
624,"arreu",19,"CAT"
625,"arriba",19,"CAT"
626,"arribat",19,"CAT"
627,"aviat",19,"CAT"
628,"companyia",19,"CAT"
629,"compromís",19,"CAT"
630,"demanat",19,"CAT"
631,"edat",19,"CAT"
632,"eren",19,"CAT"
633,"especialment",19,"CAT"
634,"estudi",19,"CAT"
635,"febrer",19,"CAT"
636,"jocs",19,"CAT"
637,"marca",19,"CAT"
638,"membres",19,"CAT"
639,"mitjans",19,"CAT"
640,"moviment",19,"CAT"
641,"ne",19,"CAT"
642,"premsa",19,"CAT"
643,"prop",19,"CAT"
644,"pugui",19,"CAT"
645,"qüestió",19,"CAT"
646,"realitat",19,"CAT"
647,"recordat",19,"CAT"
648,"risc",19,"CAT"
649,"tema",19,"CAT"
650,"valor",19,"CAT"
651,"100",18,"CAT"
652,"16",18,"CAT"
653,"acabat",18,"CAT"
654,"allò",18,"CAT"
655,"ambient",18,"CAT"
656,"campanya",18,"CAT"
657,"canviar",18,"CAT"
658,"control",18,"CAT"
659,"criticat",18,"CAT"
660,"eleccions",18,"CAT"
661,"elements",18,"CAT"
662,"enrere",18,"CAT"
663,"facin",18,"CAT"
664,"falta",18,"CAT"
665,"invasió",18,"CAT"
666,"joc",18,"CAT"
667,"llum",18,"CAT"
668,"malgrat",18,"CAT"
669,"mena",18,"CAT"
670,"minuts",18,"CAT"
671,"nadal",18,"CAT"
672,"nombre",18,"CAT"
673,"noms",18,"CAT"
674,"nostres",18,"CAT"
675,"novembre",18,"CAT"
676,"obres",18,"CAT"
677,"obrir",18,"CAT"
678,"personal",18,"CAT"
679,"ple",18,"CAT"
680,"polítiques",18,"CAT"
681,"possibilitat",18,"CAT"
682,"pots",18,"CAT"
683,"potser",18,"CAT"
684,"previst",18,"CAT"
685,"primers",18,"CAT"
686,"producció",18,"CAT"
687,"propostes",18,"CAT"
688,"prou",18,"CAT"
689,"queda",18,"CAT"
690,"quedar",18,"CAT"
691,"rebre",18,"CAT"
692,"recerca",18,"CAT"
693,"referència",18,"CAT"
694,"resultats",18,"CAT"
695,"tampoc",18,"CAT"
696,"volgut",18,"CAT"
697,"14",17,"CAT"
698,"accés",17,"CAT"
699,"algú",17,"CAT"
700,"àmbit",17,"CAT"
701,"anunciat",17,"CAT"
702,"apuntat",17,"CAT"
703,"armengol",17,"CAT"
704,"arribada",17,"CAT"
705,"atenció",17,"CAT"
706,"baixa",17,"CAT"
707,"carles",17,"CAT"
708,"direcció",17,"CAT"
709,"drets",17,"CAT"
710,"dur",17,"CAT"
711,"energia",17,"CAT"
712,"entitats",17,"CAT"
713,"escoles",17,"CAT"
714,"esquerra",17,"CAT"
715,"format",17,"CAT"
716,"garantir",17,"CAT"
717,"independència",17,"CAT"
718,"mà",17,"CAT"
719,"metres",17,"CAT"
720,"militar",17,"CAT"
721,"municipi",17,"CAT"
722,"patir",17,"CAT"
723,"pensar",17,"CAT"
724,"podrien",17,"CAT"
725,"prendre",17,"CAT"
726,"presó",17,"CAT"
727,"pròxims",17,"CAT"
728,"puigdemont",17,"CAT"
729,"segle",17,"CAT"
730,"suma",17,"CAT"
731,"tercera",17,"CAT"
732,"ve",17,"CAT"
733,"veïns",17,"CAT"
734,"víctimes",17,"CAT"
735,"viu",17,"CAT"
736,"11",16,"CAT"
737,"accedir",16,"CAT"
738,"alerta",16,"CAT"
739,"anunciar",16,"CAT"
740,"atacs",16,"CAT"
741,"cambra",16,"CAT"
742,"catalanes",16,"CAT"
743,"començat",16,"CAT"
744,"compta",16,"CAT"
745,"comú",16,"CAT"
746,"comunicat",16,"CAT"
747,"congrés",16,"CAT"
748,"continua",16,"CAT"
749,"continuar",16,"CAT"
750,"cup",16,"CAT"
751,"deixa",16,"CAT"
752,"diferent",16,"CAT"
753,"entorn",16,"CAT"
754,"escenari",16,"CAT"
755,"esdeveniment",16,"CAT"
756,"fàcil",16,"CAT"
757,"gaire",16,"CAT"
758,"gaudir",16,"CAT"
759,"hospital",16,"CAT"
760,"humans",16,"CAT"
761,"inclou",16,"CAT"
762,"interès",16,"CAT"
763,"justícia",16,"CAT"
764,"lacions",16,"CAT"
765,"locals",16,"CAT"
766,"marc",16,"CAT"
767,"mòbil",16,"CAT"
768,"morts",16,"CAT"
769,"municipis",16,"CAT"
770,"nos",16,"CAT"
771,"oficial",16,"CAT"
772,"pare",16,"CAT"
773,"petits",16,"CAT"
774,"polític",16,"CAT"
775,"posat",16,"CAT"
776,"públics",16,"CAT"
777,"recursos",16,"CAT"
778,"registrat",16,"CAT"
779,"ruixats",16,"CAT"
780,"russos",16,"CAT"
781,"saber",16,"CAT"
782,"sap",16,"CAT"
783,"sols",16,"CAT"
784,"termini",16,"CAT"
785,"tornat",16,"CAT"
786,"transport",16,"CAT"
787,"ucraïnès",16,"CAT"
788,"varen",16,"CAT"
789,"voluntat",16,"CAT"
790,"xarxa",16,"CAT"
791,"23",15,"CAT"
792,"28",15,"CAT"
793,"80",15,"CAT"
794,"anat",15,"CAT"
795,"comercial",15,"CAT"
796,"confiança",15,"CAT"
797,"conjunt",15,"CAT"
798,"construcció",15,"CAT"
799,"continuació",15,"CAT"
800,"cos",15,"CAT"
801,"crear",15,"CAT"
802,"creu",15,"CAT"
803,"debat",15,"CAT"
804,"discurs",15,"CAT"
805,"endavant",15,"CAT"
806,"època",15,"CAT"
807,"est",15,"CAT"
808,"estratègia",15,"CAT"
809,"europeu",15,"CAT"
810,"favor",15,"CAT"
811,"fiscal",15,"CAT"
812,"has",15,"CAT"
813,"il",15,"CAT"
814,"illa",15,"CAT"
815,"intentar",15,"CAT"
816,"inversió",15,"CAT"
817,"just",15,"CAT"
818,"lectiu",15,"CAT"
819,"massa",15,"CAT"
820,"màxim",15,"CAT"
821,"màxima",15,"CAT"
822,"meu",15,"CAT"
823,"ministra",15,"CAT"
824,"municipals",15,"CAT"
825,"nosaltres",15,"CAT"
826,"oest",15,"CAT"
827,"pocs",15,"CAT"
828,"pràctica",15,"CAT"
829,"professionals",15,"CAT"
830,"protecció",15,"CAT"
831,"quantitat",15,"CAT"
832,"reforma",15,"CAT"
833,"sortida",15,"CAT"
834,"sumar",15,"CAT"
835,"temperatures",15,"CAT"
836,"valencià",15,"CAT"
837,"vot",15,"CAT"
838,"200",14,"CAT"
839,"21",14,"CAT"
840,"500",14,"CAT"
841,"afirmat",14,"CAT"
842,"agrada",14,"CAT"
843,"alguna",14,"CAT"
844,"apunta",14,"CAT"
845,"art",14,"CAT"
846,"asseguren",14,"CAT"
847,"audiència",14,"CAT"
848,"banc",14,"CAT"
849,"clau",14,"CAT"
850,"contingut",14,"CAT"
851,"contracte",14,"CAT"
852,"darrere",14,"CAT"
853,"demana",14,"CAT"
854,"demanar",14,"CAT"
855,"departament",14,"CAT"
856,"director",14,"CAT"
857,"econòmic",14,"CAT"
858,"econòmica",14,"CAT"
859,"edifici",14,"CAT"
860,"europeus",14,"CAT"
861,"faran",14,"CAT"
862,"foc",14,"CAT"
863,"forces",14,"CAT"
864,"hagin",14,"CAT"
865,"hauran",14,"CAT"
866,"haurien",14,"CAT"
867,"homes",14,"CAT"
868,"impacte",14,"CAT"
869,"inflació",14,"CAT"
870,"ingressos",14,"CAT"
871,"iniciativa",14,"CAT"
872,"legislatura",14,"CAT"
873,"lícula",14,"CAT"
874,"llavors",14,"CAT"
875,"mans",14,"CAT"
876,"marge",14,"CAT"
877,"mitjà",14,"CAT"
878,"mostra",14,"CAT"
879,"museu",14,"CAT"
880,"opció",14,"CAT"
881,"otan",14,"CAT"
882,"parla",14,"CAT"
883,"plat",14,"CAT"
884,"port",14,"CAT"
885,"premi",14,"CAT"
886,"present",14,"CAT"
887,"presentació",14,"CAT"
888,"primeres",14,"CAT"
889,"problemes",14,"CAT"
890,"proves",14,"CAT"
891,"psc",14,"CAT"
892,"rècord",14,"CAT"
893,"relacions",14,"CAT"
894,"som",14,"CAT"
895,"sortir",14,"CAT"
896,"ue",14,"CAT"
897,"única",14,"CAT"
898,"vespre",14,"CAT"
899,"victòria",14,"CAT"
900,"vista",14,"CAT"
901,"vuit",14,"CAT"
902,"2015",13,"CAT"
903,"60",13,"CAT"
904,"actuació",13,"CAT"
905,"actuacions",13,"CAT"
906,"agenda",13,"CAT"
907,"aliança",13,"CAT"
908,"alumnes",13,"CAT"
909,"anoia",13,"CAT"
910,"antoni",13,"CAT"
911,"aplicació",13,"CAT"
912,"autoritats",13,"CAT"
913,"baix",13,"CAT"
914,"base",13,"CAT"
915,"bo",13,"CAT"
916,"bombers",13,"CAT"
917,"camp",13,"CAT"
918,"carrera",13,"CAT"
919,"carrers",13,"CAT"
920,"cel",13,"CAT"
921,"color",13,"CAT"
922,"comprar",13,"CAT"
923,"comuns",13,"CAT"
924,"conseqüència",13,"CAT"
925,"cuina",13,"CAT"
926,"demanda",13,"CAT"
927,"distància",13,"CAT"
928,"diuen",13,"CAT"
929,"energètica",13,"CAT"
930,"entrevista",13,"CAT"
931,"esperen",13,"CAT"
932,"èxit",13,"CAT"
933,"exposició",13,"CAT"
934,"figura",13,"CAT"
935,"fills",13,"CAT"
936,"futbol",13,"CAT"
937,"importants",13,"CAT"
938,"insistit",13,"CAT"
939,"institucions",13,"CAT"
940,"intel",13,"CAT"
941,"lleida",13,"CAT"
942,"manifestació",13,"CAT"
943,"matinada",13,"CAT"
944,"menors",13,"CAT"
945,"mental",13,"CAT"
946,"migdia",13,"CAT"
947,"ministres",13,"CAT"
948,"municipal",13,"CAT"
949,"necessitat",13,"CAT"
950,"normativa",13,"CAT"
951,"obert",13,"CAT"
952,"organització",13,"CAT"
953,"organitzat",13,"CAT"
954,"pagar",13,"CAT"
955,"paraules",13,"CAT"
956,"passada",13,"CAT"
957,"perdut",13,"CAT"
958,"podrà",13,"CAT"
959,"popular",13,"CAT"
960,"preguntes",13,"CAT"
961,"presidenta",13,"CAT"
962,"primavera",13,"CAT"
963,"professional",13,"CAT"
964,"psoe",13,"CAT"
965,"publicat",13,"CAT"
966,"recorda",13,"CAT"
967,"restriccions",13,"CAT"
