"wordID","word","frequency","language"
229,"gutxi",30,"EUS"
230,"han",30,"EUS"
231,"handiagoa",30,"EUS"
232,"lau",30,"EUS"
233,"nagusiak",30,"EUS"
234,"san",30,"EUS"
235,"zena",30,"EUS"
236,"11",29,"EUS"
237,"dauden",29,"EUS"
238,"euren",29,"EUS"
239,"europako",29,"EUS"
240,"jarraitu",29,"EUS"
241,"jaso",29,"EUS"
242,"milioi",29,"EUS"
243,"osoan",29,"EUS"
244,"bertako",28,"EUS"
245,"egingo",28,"EUS"
246,"eraiki",28,"EUS"
247,"handiak",28,"EUS"
248,"la",28,"EUS"
249,"lehenengo",28,"EUS"
250,"azkenik",27,"EUS"
251,"beti",27,"EUS"
252,"biztanleria",27,"EUS"
253,"buruz",27,"EUS"
254,"duela",27,"EUS"
255,"dugu",27,"EUS"
256,"egindako",27,"EUS"
257,"gai",27,"EUS"
258,"gizarte",27,"EUS"
259,"irabazi",27,"EUS"
260,"jarri",27,"EUS"
261,"k",27,"EUS"
262,"munduko",27,"EUS"
263,"ordea",27,"EUS"
264,"osatzen",27,"EUS"
265,"alaba",26,"EUS"
266,"berria",26,"EUS"
267,"errege",26,"EUS"
268,"garrantzitsua",26,"EUS"
269,"guztira",26,"EUS"
270,"jakin",26,"EUS"
271,"jokatu",26,"EUS"
272,"kontuan",26,"EUS"
273,"the",26,"EUS"
274,"zuena",26,"EUS"
275,"zuzen",26,"EUS"
276,"10",25,"EUS"
277,"argitaratu",25,"EUS"
278,"bereziki",25,"EUS"
279,"besteak",25,"EUS"
280,"bide",25,"EUS"
281,"emakume",25,"EUS"
282,"ezaugarri",25,"EUS"
283,"geratu",25,"EUS"
284,"gerra",25,"EUS"
285,"guztiz",25,"EUS"
286,"hitz",25,"EUS"
287,"horrela",25,"EUS"
288,"ia",25,"EUS"
289,"izendatu",25,"EUS"
290,"kilometro",25,"EUS"
291,"maila",25,"EUS"
292,"24",24,"EUS"
293,"7",24,"EUS"
294,"aldaketa",24,"EUS"
295,"balio",24,"EUS"
296,"behineko",24,"EUS"
297,"berak",24,"EUS"
298,"dentsitatea",24,"EUS"
299,"edozein",24,"EUS"
300,"erdi",24,"EUS"
301,"espezie",24,"EUS"
302,"ezaguna",24,"EUS"
303,"gehienak",24,"EUS"
304,"gertatzen",24,"EUS"
305,"gizon",24,"EUS"
306,"ikus",24,"EUS"
307,"itzuli",24,"EUS"
308,"ko",24,"EUS"
309,"ostean",24,"EUS"
310,"zeraman",24,"EUS"
311,"arrakasta",23,"EUS"
312,"aurka",23,"EUS"
313,"batzuek",23,"EUS"
314,"bost",23,"EUS"
315,"eskola",23,"EUS"
316,"helburua",23,"EUS"
317,"herrian",23,"EUS"
318,"kopurua",23,"EUS"
319,"lana",23,"EUS"
320,"nazioarteko",23,"EUS"
321,"soilik",23,"EUS"
322,"urteko",23,"EUS"
323,"zien",23,"EUS"
324,"adierazten",22,"EUS"
325,"ama",22,"EUS"
326,"arazo",22,"EUS"
327,"berriak",22,"EUS"
328,"berriro",22,"EUS"
329,"disko",22,"EUS"
330,"goi",22,"EUS"
331,"handi",22,"EUS"
332,"herri",22,"EUS"
333,"hezkuntza",22,"EUS"
334,"hezkuntzako",22,"EUS"
335,"ikusi",22,"EUS"
336,"jasotzen",22,"EUS"
337,"mailako",22,"EUS"
338,"orduan",22,"EUS"
339,"uste",22,"EUS"
340,"zenean",22,"EUS"
341,"28",21,"EUS"
342,"alderdi",21,"EUS"
343,"asteroideak",21,"EUS"
344,"aukera",21,"EUS"
345,"aurkitu",21,"EUS"
346,"beharko",21,"EUS"
347,"denean",21,"EUS"
348,"garatu",21,"EUS"
349,"halaber",21,"EUS"
350,"handiena",21,"EUS"
351,"izanik",21,"EUS"
352,"kide",21,"EUS"
353,"liburu",21,"EUS"
354,"ondo",21,"EUS"
355,"sartzen",21,"EUS"
356,"ur",21,"EUS"
357,"agertu",20,"EUS"
358,"aldatu",20,"EUS"
359,"askok",20,"EUS"
360,"bati",20,"EUS"
361,"bezalako",20,"EUS"
362,"ekintza",20,"EUS"
363,"eliza",20,"EUS"
364,"emaitza",20,"EUS"
365,"eraikin",20,"EUS"
366,"eskatu",20,"EUS"
367,"i",20,"EUS"
368,"inguruko",20,"EUS"
369,"izendapen",20,"EUS"
370,"kultura",20,"EUS"
371,"metro",20,"EUS"
372,"nahiko",20,"EUS"
373,"taldeak",20,"EUS"
374,"txiki",20,"EUS"
375,"zati",20,"EUS"
376,"zirela",20,"EUS"
377,"zutela",20,"EUS"
378,"9",19,"EUS"
379,"aldean",19,"EUS"
380,"azaltzen",19,"EUS"
381,"barne",19,"EUS"
382,"batekin",19,"EUS"
383,"bateko",19,"EUS"
384,"batzuen",19,"EUS"
385,"biltzen",19,"EUS"
386,"die",19,"EUS"
387,"edota",19,"EUS"
388,"egitea",19,"EUS"
389,"egitura",19,"EUS"
390,"erakusten",19,"EUS"
391,"eskaintzen",19,"EUS"
392,"ezagutu",19,"EUS"
393,"guztia",19,"EUS"
394,"hiria",19,"EUS"
395,"kanpo",19,"EUS"
396,"musika",19,"EUS"
397,"nagusi",19,"EUS"
398,"osoa",19,"EUS"
399,"urteetan",19,"EUS"
400,"zientifikoa",19,"EUS"
401,"argi",18,"EUS"
402,"aurrean",18,"EUS"
403,"baitzen",18,"EUS"
404,"barruan",18,"EUS"
405,"behera",18,"EUS"
406,"diote",18,"EUS"
407,"direnak",18,"EUS"
408,"ekin",18,"EUS"
409,"el",18,"EUS"
410,"enpresa",18,"EUS"
411,"erabilera",18,"EUS"
412,"euskaraz",18,"EUS"
413,"ezarri",18,"EUS"
414,"har",18,"EUS"
415,"herrialde",18,"EUS"
416,"ihes",18,"EUS"
417,"jatorrizko",18,"EUS"
418,"jo",18,"EUS"
419,"km",18,"EUS"
420,"lagun",18,"EUS"
421,"lortzeko",18,"EUS"
422,"neurri",18,"EUS"
423,"zaio",18,"EUS"
424,"100",17,"EUS"
425,"6",17,"EUS"
426,"aritu",17,"EUS"
427,"aroan",17,"EUS"
428,"aurkako",17,"EUS"
429,"badira",17,"EUS"
430,"berezko",17,"EUS"
431,"ek",17,"EUS"
432,"erabat",17,"EUS"
433,"eraman",17,"EUS"
434,"erromatar",17,"EUS"
435,"euskara",17,"EUS"
436,"ezberdinak",17,"EUS"
437,"ezik",17,"EUS"
438,"garrantzi",17,"EUS"
439,"gure",17,"EUS"
440,"hauen",17,"EUS"
441,"hiri",17,"EUS"
442,"ikerketa",17,"EUS"
443,"ikusten",17,"EUS"
444,"inoiz",17,"EUS"
445,"iritsi",17,"EUS"
446,"itsas",17,"EUS"
447,"koadro",17,"EUS"
448,"ageri",16,"EUS"
449,"aldeko",16,"EUS"
450,"amaiera",16,"EUS"
451,"askoz",16,"EUS"
452,"barnean",16,"EUS"
453,"baterako",16,"EUS"
454,"bidaia",16,"EUS"
455,"bidea",16,"EUS"
456,"bilakatu",16,"EUS"
457,"buru",16,"EUS"
458,"dauka",16,"EUS"
459,"dezake",16,"EUS"
460,"ekialdeko",16,"EUS"
461,"erakunde",16,"EUS"
462,"eraso",16,"EUS"
463,"esaterako",16,"EUS"
464,"etxe",16,"EUS"
465,"ezkondu",16,"EUS"
466,"garaian",16,"EUS"
467,"gauza",16,"EUS"
468,"gora",16,"EUS"
469,"handiko",16,"EUS"
470,"helburu",16,"EUS"
471,"horietan",16,"EUS"
472,"iturri",16,"EUS"
473,"kasu",16,"EUS"
474,"luzera",16,"EUS"
475,"m",16,"EUS"
476,"mendebaldeko",16,"EUS"
477,"taldea",16,"EUS"
478,"udalerrian",16,"EUS"
479,"zabaldu",16,"EUS"
480,"30",15,"EUS"
481,"32",15,"EUS"
482,"agindu",15,"EUS"
483,"benetako",15,"EUS"
484,"bete",15,"EUS"
485,"betetzen",15,"EUS"
486,"egokia",15,"EUS"
487,"erraz",15,"EUS"
488,"erresuma",15,"EUS"
489,"espainiar",15,"EUS"
490,"galdu",15,"EUS"
491,"gehien",15,"EUS"
492,"gertatu",15,"EUS"
493,"gutxira",15,"EUS"
494,"hasierako",15,"EUS"
495,"hura",15,"EUS"
496,"idazten",15,"EUS"
497,"ikastetxe",15,"EUS"
498,"informazioa",15,"EUS"
499,"jarraitzen",15,"EUS"
500,"lehenago",15,"EUS"
501,"litzateke",15,"EUS"
502,"lurralde",15,"EUS"
503,"luze",15,"EUS"
504,"munduan",15,"EUS"
505,"ohiko",15,"EUS"
506,"ohikoa",15,"EUS"
507,"oinarritzen",15,"EUS"
508,"onartu",15,"EUS"
509,"amaieran",14,"EUS"
510,"badaude",14,"EUS"
511,"baizik",14,"EUS"
512,"beharrezkoa",14,"EUS"
513,"berehala",14,"EUS"
514,"bidali",14,"EUS"
515,"bitartez",14,"EUS"
516,"datu",14,"EUS"
517,"deitu",14,"EUS"
518,"del",14,"EUS"
519,"diru",14,"EUS"
520,"dituena",14,"EUS"
521,"dutenak",14,"EUS"
522,"eduki",14,"EUS"
523,"egoitza",14,"EUS"
524,"ekarri",14,"EUS"
525,"eragina",14,"EUS"
526,"eraikina",14,"EUS"
527,"erakutsi",14,"EUS"
528,"esaten",14,"EUS"
529,"etxean",14,"EUS"
530,"frantziako",14,"EUS"
531,"gazte",14,"EUS"
532,"genero",14,"EUS"
533,"geruza",14,"EUS"
534,"giza",14,"EUS"
535,"gobernuak",14,"EUS"
536,"gutxiago",14,"EUS"
537,"haur",14,"EUS"
538,"hirugarren",14,"EUS"
539,"honetako",14,"EUS"
540,"hurrengo",14,"EUS"
541,"indar",14,"EUS"
542,"ipar",14,"EUS"
543,"kanpoko",14,"EUS"
544,"kasuan",14,"EUS"
545,"konderriak",14,"EUS"
546,"lortzen",14,"EUS"
547,"lotura",14,"EUS"
548,"material",14,"EUS"
549,"muga",14,"EUS"
550,"omen",14,"EUS"
551,"puntu",14,"EUS"
552,"ren",14,"EUS"
553,"sei",14,"EUS"
554,"toki",14,"EUS"
555,"txikiak",14,"EUS"
556,"36",13,"EUS"
557,"40",13,"EUS"
558,"60",13,"EUS"
559,"adierazi",13,"EUS"
560,"antzeko",13,"EUS"
561,"aurkitzen",13,"EUS"
562,"azkenean",13,"EUS"
563,"baditu",13,"EUS"
564,"baitzuen",13,"EUS"
565,"bakoitzak",13,"EUS"
566,"bestera",13,"EUS"
567,"besterik",13,"EUS"
568,"dagoela",13,"EUS"
569,"denez",13,"EUS"
570,"eskualde",13,"EUS"
571,"etxebizitza",13,"EUS"
572,"existitzen",13,"EUS"
573,"film",13,"EUS"
574,"gainerako",13,"EUS"
575,"gehienetan",13,"EUS"
576,"gune",13,"EUS"
577,"guzti",13,"EUS"
578,"guztiek",13,"EUS"
579,"h",13,"EUS"
580,"hartuta",13,"EUS"
581,"historian",13,"EUS"
582,"horietatik",13,"EUS"
583,"ikasle",13,"EUS"
584,"iraun",13,"EUS"
585,"irudikatzen",13,"EUS"
586,"jarraituz",13,"EUS"
587,"kokatzen",13,"EUS"
588,"kolore",13,"EUS"
589,"of",13,"EUS"
590,"ondoan",13,"EUS"
591,"pertsonaia",13,"EUS"
592,"politika",13,"EUS"
593,"sare",13,"EUS"
594,"ustez",13,"EUS"
595,"zitzaion",13,"EUS"
596,"200",12,"EUS"
597,"ahala",12,"EUS"
598,"aipatu",12,"EUS"
599,"aldetik",12,"EUS"
600,"antolatzen",12,"EUS"
601,"are",12,"EUS"
602,"arku",12,"EUS"
603,"armada",12,"EUS"
604,"badu",12,"EUS"
605,"baitu",12,"EUS"
606,"balioa",12,"EUS"
607,"banaketa",12,"EUS"
608,"batuetako",12,"EUS"
609,"beharra",12,"EUS"
610,"beraien",12,"EUS"
611,"bila",12,"EUS"
612,"eguzki",12,"EUS"
613,"elkarrekin",12,"EUS"
614,"eragiten",12,"EUS"
615,"eratu",12,"EUS"
616,"eratzen",12,"EUS"
617,"eskolan",12,"EUS"
618,"esku",12,"EUS"
619,"espazio",12,"EUS"
620,"esperientzia",12,"EUS"
621,"etorri",12,"EUS"
622,"euskarazko",12,"EUS"
623,"garaiko",12,"EUS"
624,"geratzen",12,"EUS"
625,"gobernuaren",12,"EUS"
626,"hartako",12,"EUS"
627,"honekin",12,"EUS"
628,"idazle",12,"EUS"
629,"ideia",12,"EUS"
630,"igaro",12,"EUS"
631,"ikaslekin",12,"EUS"
632,"itxura",12,"EUS"
633,"izenak",12,"EUS"
634,"jartzen",12,"EUS"
635,"jatorria",12,"EUS"
636,"joera",12,"EUS"
637,"lanean",12,"EUS"
638,"lanen",12,"EUS"
639,"lanetan",12,"EUS"
640,"lotuta",12,"EUS"
641,"lur",12,"EUS"
642,"mailan",12,"EUS"
643,"mendeko",12,"EUS"
644,"nabarmena",12,"EUS"
645,"oinarri",12,"EUS"
646,"ona",12,"EUS"
647,"ondorengo",12,"EUS"
648,"txikia",12,"EUS"
649,"zegoela",12,"EUS"
650,"zituela",12,"EUS"
651,"zuenean",12,"EUS"
652,"0",11,"EUS"
653,"13",11,"EUS"
654,"14",11,"EUS"
655,"27",11,"EUS"
656,"abesti",11,"EUS"
657,"adin",11,"EUS"
658,"aldatzen",11,"EUS"
659,"aske",11,"EUS"
660,"aurre",11,"EUS"
661,"bakar",11,"EUS"
662,"bakarreko",11,"EUS"
663,"bakoitza",11,"EUS"
664,"baldintza",11,"EUS"
665,"barneko",11,"EUS"
666,"bazen",11,"EUS"
667,"behe",11,"EUS"
668,"bestetik",11,"EUS"
669,"bezain",11,"EUS"
670,"bien",11,"EUS"
671,"deitzen",11,"EUS"
672,"delako",11,"EUS"
673,"diseinatu",11,"EUS"
674,"elementu",11,"EUS"
675,"emateko",11,"EUS"
676,"eredu",11,"EUS"
677,"eskatzen",11,"EUS"
678,"eskutik",11,"EUS"
679,"etxea",11,"EUS"
680,"euskararen",11,"EUS"
681,"forma",11,"EUS"
682,"gelditu",11,"EUS"
683,"geroztik",11,"EUS"
684,"gertaera",11,"EUS"
685,"guraso",11,"EUS"
686,"guztietan",11,"EUS"
687,"halere",11,"EUS"
688,"hasten",11,"EUS"
689,"hego",11,"EUS"
690,"hiltzen",11,"EUS"
691,"honi",11,"EUS"
692,"horregatik",11,"EUS"
693,"horrekin",11,"EUS"
694,"horri",11,"EUS"
695,"industria",11,"EUS"
696,"irakasle",11,"EUS"
697,"irakaslea",11,"EUS"
698,"ireki",11,"EUS"
699,"jaio",11,"EUS"
700,"jarrera",11,"EUS"
701,"kidea",11,"EUS"
702,"l",11,"EUS"
703,"liburuak",11,"EUS"
704,"lurrak",11,"EUS"
705,"mantentzen",11,"EUS"
706,"mende",11,"EUS"
707,"mugimendua",11,"EUS"
708,"new",11,"EUS"
709,"oro",11,"EUS"
710,"ospe",11,"EUS"
711,"pasa",11,"EUS"
712,"sari",11,"EUS"
713,"sortutako",11,"EUS"
714,"uharte",11,"EUS"
715,"uzten",11,"EUS"
716,"x",11,"EUS"
717,"zaila",11,"EUS"
718,"zazpi",11,"EUS"
719,"zer",11,"EUS"
720,"zergatik",11,"EUS"
721,"zuelako",11,"EUS"
722,"zuzena",11,"EUS"
723,"18",10,"EUS"
724,"1980",10,"EUS"
725,"21",10,"EUS"
726,"25",10,"EUS"
727,"26",10,"EUS"
728,"29",10,"EUS"
729,"52",10,"EUS"
730,"aipatzen",10,"EUS"
731,"aitaren",10,"EUS"
732,"amaitu",10,"EUS"
733,"apirilaren",10,"EUS"
734,"aritzen",10,"EUS"
735,"asmoa",10,"EUS"
736,"asmoz",10,"EUS"
737,"atal",10,"EUS"
738,"atzera",10,"EUS"
739,"azido",10,"EUS"
740,"azkar",10,"EUS"
741,"badago",10,"EUS"
742,"badirudi",10,"EUS"
743,"baitan",10,"EUS"
744,"baitzituen",10,"EUS"
745,"bakoitzean",10,"EUS"
746,"banda",10,"EUS"
747,"berezia",10,"EUS"
748,"bestelako",10,"EUS"
749,"betiko",10,"EUS"
750,"bilduma",10,"EUS"
751,"boterea",10,"EUS"
752,"dator",10,"EUS"
753,"deitua",10,"EUS"
754,"desagertu",10,"EUS"
755,"direnean",10,"EUS"
756,"donostiako",10,"EUS"
757,"ekonomia",10,"EUS"
758,"eraikuntza",10,"EUS"
759,"erantzun",10,"EUS"
760,"esate",10,"EUS"
761,"eskuratu",10,"EUS"
762,"europa",10,"EUS"
763,"ezer",10,"EUS"
764,"eztabaida",10,"EUS"
765,"fase",10,"EUS"
766,"gaineko",10,"EUS"
767,"garrantzia",10,"EUS"
768,"gauzak",10,"EUS"
769,"gerran",10,"EUS"
770,"gipuzkoako",10,"EUS"
771,"goiko",10,"EUS"
772,"gorabehera",10,"EUS"
773,"haiek",10,"EUS"
774,"hark",10,"EUS"
775,"harreman",10,"EUS"
776,"herriaren",10,"EUS"
777,"hilabete",10,"EUS"
778,"hiriburua",10,"EUS"
779,"hitzak",10,"EUS"
780,"horretarako",10,"EUS"
781,"ii",10,"EUS"
782,"ikasi",10,"EUS"
783,"irudi",10,"EUS"
784,"jasan",10,"EUS"
785,"kontra",10,"EUS"
786,"lagundu",10,"EUS"
787,"laguntzen",10,"EUS"
788,"larria",10,"EUS"
789,"lege",10,"EUS"
790,"lekua",10,"EUS"
791,"lurra",10,"EUS"
792,"mendean",10,"EUS"
793,"metroko",10,"EUS"
794,"neska",10,"EUS"
795,"ondorio",10,"EUS"
796,"orokorreko",10,"EUS"
797,"partida",10,"EUS"
798,"politiko",10,"EUS"
799,"politikoa",10,"EUS"
800,"produktu",10,"EUS"
801,"prozesu",10,"EUS"
802,"rock",10,"EUS"
803,"s",10,"EUS"
804,"saiatu",10,"EUS"
805,"saria",10,"EUS"
806,"semea",10,"EUS"
807,"sexu",10,"EUS"
808,"teknologia",10,"EUS"
809,"xix",10,"EUS"
810,"y",10,"EUS"
811,"zaharrena",10,"EUS"
812,"zituena",10,"EUS"
813,"zizkion",10,"EUS"
814,"zuzendari",10,"EUS"
815,"17",9,"EUS"
816,"56",9,"EUS"
817,"adierazteko",9,"EUS"
818,"agindua",9,"EUS"
819,"aldizkari",9,"EUS"
820,"alegia",9,"EUS"
821,"ardura",9,"EUS"
822,"argia",9,"EUS"
823,"arkitektura",9,"EUS"
824,"arrazoi",9,"EUS"
825,"arrisku",9,"EUS"
826,"artikulu",9,"EUS"
827,"askoren",9,"EUS"
828,"ate",9,"EUS"
829,"aurki",9,"EUS"
830,"azaroaren",9,"EUS"
831,"aztarna",9,"EUS"
832,"azterketa",9,"EUS"
833,"aztertu",9,"EUS"
834,"beheko",9,"EUS"
835,"bereizten",9,"EUS"
836,"berez",9,"EUS"
837,"biak",9,"EUS"
838,"bilboko",9,"EUS"
839,"bildu",9,"EUS"
840,"bizitzaren",9,"EUS"
841,"bizkaiko",9,"EUS"
842,"bukatu",9,"EUS"
843,"burutu",9,"EUS"
844,"cm",9,"EUS"
845,"definitzen",9,"EUS"
846,"delarik",9,"EUS"
847,"denboraldi",9,"EUS"
848,"desberdinak",9,"EUS"
849,"dezakegu",9,"EUS"
850,"dorrea",9,"EUS"
851,"e",9,"EUS"
852,"efektu",9,"EUS"
853,"egia",9,"EUS"
854,"eginez",9,"EUS"
855,"eguneroko",9,"EUS"
856,"eguzkiaren",9,"EUS"
857,"ehun",9,"EUS"
858,"emakumea",9,"EUS"
859,"emango",9,"EUS"
860,"erabiltzeko",9,"EUS"
861,"erdiko",9,"EUS"
862,"eremua",9,"EUS"
863,"erlijio",9,"EUS"
864,"erromatarren",9,"EUS"
865,"eskubide",9,"EUS"
866,"estatuko",9,"EUS"
867,"europan",9,"EUS"
868,"ezaugarriak",9,"EUS"
869,"faktore",9,"EUS"
870,"familiaren",9,"EUS"
871,"frantzia",9,"EUS"
872,"funtzio",9,"EUS"
873,"gaiak",9,"EUS"
874,"gaitasun",9,"EUS"
875,"gau",9,"EUS"
876,"gaztelu",9,"EUS"
877,"gehitu",9,"EUS"
878,"gertu",9,"EUS"
879,"gobernu",9,"EUS"
880,"gurasoak",9,"EUS"
881,"hamar",9,"EUS"
882,"harremanak",9,"EUS"
883,"harri",9,"EUS"
884,"hazi",9,"EUS"
885,"heldu",9,"EUS"
886,"hildako",9,"EUS"
887,"historia",9,"EUS"
888,"ibaiaren",9,"EUS"
889,"informazio",9,"EUS"
890,"iparraldean",9,"EUS"
891,"iparraldeko",9,"EUS"
892,"izaera",9,"EUS"
893,"izatera",9,"EUS"
894,"izenaren",9,"EUS"
895,"jarduera",9,"EUS"
896,"kendu",9,"EUS"
897,"kontatzen",9,"EUS"
898,"laguntza",9,"EUS"
899,"laster",9,"EUS"
900,"maiz",9,"EUS"
901,"mantendu",9,"EUS"
902,"materialak",9,"EUS"
903,"mendearen",9,"EUS"
904,"mendebaldean",9,"EUS"
905,"militar",9,"EUS"
906,"mugimendu",9,"EUS"
907,"multzo",9,"EUS"
908,"ordena",9,"EUS"
909,"ordez",9,"EUS"
910,"orokorrean",9,"EUS"
911,"osoko",9,"EUS"
912,"produktuak",9,"EUS"
913,"programa",9,"EUS"
914,"sistemak",9,"EUS"
915,"sozial",9,"EUS"
916,"uzteko",9,"EUS"
917,"zortzi",9,"EUS"
918,"23",8,"EUS"
919,"33",8,"EUS"
